generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W0980C183061,"Bad road causing slow traffic on the highway. Is is so difficult to maintain road ?",3,8,2,943,15,67,22,"8/10/16 13:59","Bad road maintenance","Railway Colony, Andheri East, Mumbai, Maharashtra 400053, India"
W0230C183078,"There is big pothole on Nawab Tank bridge just before right turn for sandesh bld.",3,0,2,955,15,66,22,"8/10/16 14:43","Pothole on bridge","2, Nawab Tank Rd, Wadi Bandar, Mazgaon, Mumbai, Maharashtra 400010, India"
W01230C183135,"Everyday thousands of motorists have to face the brunt of slowing down their vehicles & sometimes slipping off their motorcycles or getting a heavy bump inside their car while driving South-bound from Oberoi Mall. There is practically no road left for vehicles to go below the WEH flyover. The cops look helpless (as always). Authorities have no shame whatsoever. The contractors should be paraded naked on these roads with their faces blacked.",3,5,2,937,15,66,22,"8/10/16 18:21","Pathetic Road - full of broken tiles","Oberoi Mall General AK Vidya Marg, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India"
W01400C183165,"I daily travel on S.V.Road & entire road is with so many potholes that all of us are frustrated so much....We are surprised by state government ignorance towards BJP- Shivsena led BMC who never do good work for city like Mumbai....I strongly suggest Mr.Fadnavis to visit along with us & travel with us on this roads....This is never ending story since so many years ....Why no actions are taken ????",3,4,2,935,15,66,22,"8/10/16 22:47","Road with full of Potholes","Swami Vivekanand Rd, Kandiwali West, Mumbai, Maharashtra, India"
W01620C183169,"Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes. Potholes",2,17,2,933,15,66,22,"8/10/16 23:09","Potholes. And more potholes.","Borivali West, Mumbai, Maharashtra, India"
W0980C183175,"I want to complaint about the pathhole on Western express highway near gundawali which are very dangerous for biker as well as other vehicles",3,26,2,943,15,66,22,"9/10/16 1:00",Pathhole,"B-108, Western Express Hwy, Azad Nagar, Andheri East, Mumbai, Maharashtra 400047, India"
W01880C183176,"There are endless amount of potholes from vashi to sion!  And from mankhur to kurla!  Kindly resolve it as people are getting crashed due to same",3,12,2,948,15,66,22,"9/10/16 1:10",Potholes,"Mankhurd Flyover, Ambedkar Nagar, Jyotirling Nagar, Mankhurd, Mumbai, Maharashtra 400088, India"
W01210C183177,"Roads are disgusting, is this why we pay taxes.",3,12,2,937,15,66,22,"9/10/16 1:27","Potholes all over the road","Amrut Nagar, Jogeshwari West, Mumbai, Maharashtra 400047, India"
W01230C183178,"In Many area in Arey the road is so damaged that its taking 2 hours during evening time which usually takes 15-20 minutes.",3,4,2,937,15,67,22,"9/10/16 1:48","Arey colony Pothole free","Aarey Colony, Goregaon, Mumbai, Maharashtra, India"
W0480C183179,"There are lot of potholes between above mentioned bus stops, not a small vehicle can pass smoothly by this road",3,3,2,950,15,66,22,"9/10/16 2:05","Potholes in Pratiksha nagar (sion koliwada)","B-3, Patiksha Nagar Rd, Pratikhsha Nagar, Koliwada, Sion, Mumbai, Maharashtra 400022, India"
W0950C183180,"I see, in most of the locations, at the cross road/ junction road condition is terrible. Even when any new road build/ enhanced, that area is left as it is. This makes the traffic slow down during the 1 minute or so allowed passing time . I believe if these ares would at-least fixed, 15% of traffic jam would be reduced.",3,0,2,943,21,84,25,"9/10/16 2:10","Who will fix the connecting area between two roads ?","Vijay Nagar, MIDC, Marol, Andheri East, Mumbai, Maharashtra 400047, India"
W02050C183181,"POTHOLES AND FAVOUR BLOCKS ON LBS ROAD NEAR KANJUR, BHANDUP AND VIKHROLI",3,31,2,947,15,66,22,"9/10/16 3:54","POTHOLES ON WHOLE LBS ROAD","L.B.S Rd, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India"
W01270C183183,"You can find all day high traffic due to construction of metro and bad roads",3,0,2,936,21,84,25,"9/10/16 6:56","To much taffic all day","1-C, Western Express Hwy, Vrindavan Society, Shantivan Society, Raheja Twp, Malad East, Mumbai, Maharashtra 400097, India"
W0390C183201,"Two street lights are not working since months they sometimes flicker for few minutes and off . Both the streetlights are adjacent so the area goes black. Please look into the matter as many ppl are affected due to this",3,0,2,950,15,62,22,"9/10/16 10:05","Street lights not working since 6 months","165-B, Khareghat Rd, Hindu Colony, Dadar, Greater Mumbai, Maharashtra 400014, India"
W0780C183202,"An uneven sewer opening in the middle of the road . Very dangerous i almost lost control of my car when i ran over it",3,0,2,939,15,66,22,"9/10/16 10:39","Please rectify this","22, Juhu Tara Rd, Hasmukh Nagar, Santacruz West, Mumbai, Maharashtra 400047, India"
W01260C183221,"When u take right from oberoi mall towards borivali on highway the turn is so small that\'s it creates a huge traffic . And on top autorick n many car n bike park their vahicle which makes the turn more narrow.\nNO PARKING  on turning and on highway and incr the road size.",4,0,2,937,21,84,25,"9/10/16 12:42",Traffic,"General Arun Kumar Vaidya Marg, MBH Colony, Dindoshi, Malad East, Mumbai, Maharashtra 400063, India"
W01030C183222,"Befr rain new road were layed on the old roads. Many ppl were happy but as soon as rain arrived the new road was washed off making roads more bad to travel. Old roads looks still strong but the new roads are creating more issue.\n\nQuality of road work is very bad n fraud n corruption in full swing. \n\nNew roads r washed out in 2 showers wht quality is this.",3,25,2,943,15,67,22,"9/10/16 12:48","Bad roads","Western Express Hwy, Ismail College Camps, Jogeshwari East, Mumbai, Maharashtra 400060, India"
W01460C183228,"Just filling potholes is not important... Levelling the road is needed",3,10,2,935,15,67,22,"9/10/16 13:17","Bad and Uneven roads","5, Western Express Hwy, Jivdani Vikas Mandal, Akurli Nagar, Kandivali East, Mumbai, Maharashtra 400101, India"
W01230C183257,"Hi the road connected to aarey colony is full of potholes its very risky, irritating and painful to drive the 5 km route including the road goes to mayur nagar is very disturb and BMC hasent repaired that road from last 4 years. Kindly help",3,1,2,937,15,66,22,"9/10/16 14:34","Potholes Everywhere","Aarey Milk Colony, Shivaji Nagar, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India"
W0230C183271,"The builder has built a build on MHADA plot and hasn\'t yet given up control of the premises and is now constructing more floors on the tenant building.\nYes there is a different tenant building when the rules clearly states that the new and the old redeveloped building should be together.\nThere is constant noice and menace. The whole premises is filthy, gates blocked, parking space is taken up by construction materials.",3,0,2,955,12,53,24,"9/10/16 15:00","Construction and Pollution Menace","Ground &amp; first floor MARIA HEIGHTS, Beside MAZGAON GARDEN, Near MAZGAON SALES TAX OFFICE, Ekta Nagar, Mazgaon, Mumbai, Maharashtra 400010, India"
W02010C183289,"The road from Sarvodaya hospital towards rifle range road is becoming pathetic day by day because of the water falling from Metro &  rain water,the road had got big potholes which leads to back pain while traveling from that road, please make a new concrete road below from where the metro passes",3,0,2,947,15,66,22,"9/10/16 16:48","Big potholes &amp; bad road conditions","Gandhi Nagar, Kirti Vihar, Ghatkopar West, Mumbai, Maharashtra 400086, India"
W0630C183291,"I have never seen such type of roads before.\nIts just not justified in mumbai that such a great grand city like mumbai which is our financial capital!!! Has so worst & deadly roads. Its just unbearable to drive. Its cheap\nGovernment policy.its just insane!!!",2,6,2,951,15,66,22,"9/10/16 16:54","Roads are worst &amp; deadly","Janta clothe market, Dadar West, Dadar, Mumbai, Maharashtra 400028, India"
W0960C183292,"The entire road while going from jvlr towards seepz main gate, near gate no 3,  and on opposite side while coming from seepz main gate turning towards jvlr is a mess filled with potholes",3,16,2,943,15,66,22,"9/10/16 16:55",Potholes,"Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400047, India"
W0930C183299,"Increased travel time by 30 min or more, damage to vehicle",3,0,2,943,15,66,22,"9/10/16 18:11","Terrible potholes","Andheri East Flyover, Andheri East, Mumbai, Maharashtra 400047, India"
W01580C183304,"Highway speed limits are marked 80. And if anybody on an empty highway tries that is dead. And secondly highways nowadays are never empty because of the potholes! Shame on the MCGM BLODDY Theives. Keeps asking for toll. Wheres the fu**ing result of those tolls?",2,4,2,933,15,66,22,"9/10/16 19:01","Can\'t safely drive anymore on the highway.","Dahisar East, Mumbai, Maharashtra, India"
W01550C183317,"Road was resurfaced in March 2016. Three drops of rains washed away the top layer. Mind you the old road was much better though not completely even. I\'m",2,3,2,934,15,66,22,"10/10/16 6:56","Potholed road","Samadhan Society, Chandavakar Rd, Vazira, Borivali West, Mumbai, Maharashtra 400091, India"
W01690C183325,"Too many patholes and also dangerous..its need to get fixed as early as possible",3,37,2,946,15,66,22,"10/10/16 8:15","Too many potholes","Halav Pool, Kurla West, Kurla, Mumbai, Maharashtra 400070, India"
W01470C183326,"The road in front of NG SUNCITY phases 1,2 and 3 was repaired just before the rains in the month of June. Now after rains it has again deteriorated and become worse.",3,0,2,935,15,66,22,"10/10/16 8:27","Roads filled with potholes","Thakur Village, Kandivali East, Mumbai, Maharashtra, India"
W0370C183328,"Slows trafic on both sides",2,4,2,952,15,66,22,"10/10/16 9:06","Potholes on hindmata flyover","Shop No. 7, Nanabhai Court, GK Road, Dadar East, Mumbai, Maharashtra 400014, India"
W01210C183343,"The road is in very bad condition and requires repair.",3,0,2,937,15,66,22,"10/10/16 11:17","Potholes near Signal","Ram Mandir Rd, Mahatma Jyotiba Phule Nagar, Jogeshwari West, Mumbai, Maharashtra 400104, India"
W0890C183346,"The potholes here are so dangerous.  They\'re so deep.  The lighting is bad so makes it even worse.  The whole stretch of road under the vakola highway is bad.  Very bad",3,0,2,942,15,66,22,"10/10/16 11:53","Dangerous Potholes","2, Kalina-Vakola Flyover, Davri Nagar, Vakola, Santacruz East, Mumbai, Maharashtra 400055, India"
W01480C183349,"Theirs always muddy road in rainy days and waste of fruits are all over here and there throughout the year.",3,2,2,934,6,155,22,"10/10/16 12:14","Fruit waste and muddy road","Plot No. 89, Suman Education Society Campus, H.D. Gaonkar Vidya Sankul, Near General Kariappa Bridge, Rajendra Nagar, Borivali East, MIG Colony, Borivali East, Mumbai, Maharashtra 400066, India"
W0440C183359,"There are many potholes along this road",3,0,2,950,15,66,22,"10/10/16 12:36","Very Bad Road","E/8, Vidyalankar College Rd, Dosti Acres, Antop Hill, Mumbai, Maharashtra 400037, India"
W01600C183374,"There is no road on that flyover",2,10,2,933,15,67,22,"10/10/16 16:07","Bad flyover","Ovaripada, Borivali East, Mumbai, Maharashtra 400068, India"
W01100C183376,"The road towards d Mart and beyond it is totally in very bad shape. Kindly repair the road.",3,3,2,938,15,66,22,"10/10/16 16:13","Road in bad shape.","Yari Rd, Versova, Andheri West, Mumbai, Maharashtra 400061, India"
W01470C183379,"Full road filled with potholes",3,0,2,935,15,66,22,"10/10/16 16:39","Pathetic road condition dont know what they do they construct a road with bricks instead of concreat","Akurli Road, Singh Agri Estate, Kandivali East, Mumbai, Maharashtra 400101, India"
W0960C183387,"Being one of busiest national highway, western express highway road is in very bad shape especially between andheri to goregaon. Need to",3,0,2,943,15,66,22,"10/10/16 17:33","Potholes, bad roads","Andheri East, Mumbai, Maharashtra, India"
W0510C183389,"Plz check this all road \nI am live prabhadevi and prabhadevi to grant road my job way\nSeriously road is full bad",3,9,2,953,15,67,22,"10/10/16 17:34","Bad raod of mumbai big mistake on road construction","Worli, Mumbai, Maharashtra, India"
W01760C183415,"The road from Vijay Vihar to Powai Vihar is pathetic with lots of potholes, the road was repaired just before the monsoon and it is completely disgruntled in few months.",3,0,2,946,15,66,22,"10/10/16 20:59","Horrible roads","Powai Vihar Road, MHADA Colony 20, Powai, Mumbai, Maharashtra 400076, India"
W0900C183417,"Dear sir,maam\nPlease construct the roads proper of mumbai.we are  tax payers..we the people of mumbai. We demand you to fix the roads of mumbai,andheri,malad and much more places. Due to potholes we face problems with our vehicle and sometimes people bang with eachother due to potholes here in mumbai. If not treated well with the roads,then i guess no use of paying tax to you govt ppl here in india,mumbai. I have seen Govt people misusing with the money og a common man. Kindly request you to look into our matters soon as possible.",3,0,2,943,15,66,22,"10/10/16 21:08","Pothole issues","Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400047, India"
